Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-02-06 04:00:00,Denmark,Denmark,DK,151.68,230.88,78.1,67.71,,false,
2023-02-06 05:00:00,Denmark,Denmark,DK,186.55,272.38,71.21,62.1,,false,
2023-02-06 06:00:00,Denmark,Denmark,DK,220.65,312.29,66.45,60.3,,false,
2023-02-06 07:00:00,Denmark,Denmark,DK,247.44,342.13,63.6,58.34,,false,
2023-02-06 08:00:00,Denmark,Denmark,DK,215.44,305.59,67.53,61.08,,false,
2023-02-06 09:00:00,Denmark,Denmark,DK,201.76,289.64,67.94,61.71,,false,
2023-02-06 10:00:00,Denmark,Denmark,DK,175.92,259.95,71.82,63.42,,false,
2023-02-06 11:00:00,Denmark,Denmark,DK,173.39,256.6,72.4,63.56,,false,
2023-02-06 12:00:00,Denmark,Denmark,DK,170.9,254.04,72.91,64.18,,false,
2023-02-06 13:00:00,Denmark,Denmark,DK,171.45,253.88,72.91,63.94,,false,
2023-02-06 14:00:00,Denmark,Denmark,DK,171.87,254.66,72.74,63.57,,false,
2023-02-06 15:00:00,Denmark,Denmark,DK,180.28,264.99,71.62,62.57,,false,
2023-02-06 16:00:00,Denmark,Denmark,DK,194.54,278.87,69.75,61.86,,false,
2023-02-06 17:00:00,Denmark,Denmark,DK,189.74,273.35,71.84,63.48,,false,
2023-02-06 18:00:00,Denmark,Denmark,DK,179.36,259.99,72.67,63.49,,false,
2023-02-06 19:00:00,Denmark,Denmark,DK,165.99,245.76,74.4,65.78,,false,
2023-02-06 20:00:00,Denmark,Denmark,DK,169.14,247.27,73.21,64.29,,false,
2023-02-06 21:00:00,Denmark,Denmark,DK,162.5,238.45,75.37,66.21,,false,
2023-02-06 22:00:00,Denmark,Denmark,DK,144.91,218.59,78.77,68.93,,false,
2023-02-06 23:00:00,Denmark,Denmark,DK,127.38,196.98,81.46,71.65,,false,
2023-02-07 00:00:00,Denmark,Denmark,DK,114.74,182.54,83.56,73.71,,false,
2023-02-07 01:00:00,Denmark,Denmark,DK,116.53,183.82,83.39,73.45,,false,
2023-02-07 02:00:00,Denmark,Denmark,DK,122.08,189.98,82.63,73.01,,false,
2023-02-07 03:00:00,Denmark,Denmark,DK,134.57,207.69,80.51,71.02,,false,
2023-02-07 04:00:00,Denmark,Denmark,DK,133.66,209.07,80.72,71.59,,false,
2023-02-07 05:00:00,Denmark,Denmark,DK,142.76,219.9,78.74,70.24,,false,
2023-02-07 06:00:00,Denmark,Denmark,DK,155.04,231.32,76.28,68.9,,false,
2023-02-07 07:00:00,Denmark,Denmark,DK,163.43,236.16,75.97,69.16,,false,
2023-02-07 08:00:00,Denmark,Denmark,DK,147.67,220.3,77.85,70.62,,false,
2023-02-07 09:00:00,Denmark,Denmark,DK,148.64,223.77,77.09,70.73,,false,
2023-02-07 10:00:00,Denmark,Denmark,DK,151.77,228.8,75.88,70.86,,false,
2023-02-07 11:00:00,Denmark,Denmark,DK,156.96,234.46,75.35,72.05,,false,
2023-02-07 12:00:00,Denmark,Denmark,DK,159.06,233.75,75.4,71.99,,false,
2023-02-07 13:00:00,Denmark,Denmark,DK,146.35,222.37,76.97,73.58,,false,
2023-02-07 14:00:00,Denmark,Denmark,DK,146.11,219.14,76.69,70.48,,false,
2023-02-07 15:00:00,Denmark,Denmark,DK,143.79,215.4,77.78,70.2,,false,
2023-02-07 16:00:00,Denmark,Denmark,DK,156.08,230.33,76.83,69.05,,false,
2023-02-07 17:00:00,Denmark,Denmark,DK,157.98,233.07,76.62,68.82,,false,
2023-02-07 18:00:00,Denmark,Denmark,DK,164.91,241.2,75.64,67.8,,false,
2023-02-07 19:00:00,Denmark,Denmark,DK,157.65,231.9,76.45,68.19,,false,
2023-02-07 20:00:00,Denmark,Denmark,DK,138.86,211.28,79.22,70.62,,false,
2023-02-07 21:00:00,Denmark,Denmark,DK,151.52,225.98,77.03,68.76,,false,
2023-02-07 22:00:00,Denmark,Denmark,DK,144.39,217.7,78.69,69.42,,false,
2023-02-07 23:00:00,Denmark,Denmark,DK,132.38,202.9,81.19,71.06,,false,
2023-02-08 00:00:00,Denmark,Denmark,DK,132.29,202.57,81.53,71.37,,false,
2023-02-08 01:00:00,Denmark,Denmark,DK,127.69,197.52,82.06,72.25,,false,
2023-02-08 02:00:00,Denmark,Denmark,DK,138.46,210.22,80.24,70.92,,false,
2023-02-08 03:00:00,Denmark,Denmark,DK,139.17,210.6,80.05,71.41,,false,
2023-02-08 04:00:00,Denmark,Denmark,DK,145.73,218.59,78.87,70.11,,false,
2023-02-08 05:00:00,Denmark,Denmark,DK,164.78,238.63,75.34,66.8,,false,
2023-02-08 06:00:00,Denmark,Denmark,DK,170.82,244.64,74.11,66.87,,false,
2023-02-08 07:00:00,Denmark,Denmark,DK,168.77,242.21,75.12,69.94,,false,
2023-02-08 08:00:00,Denmark,Denmark,DK,160.1,232.12,76.18,71.06,,false,
2023-02-08 09:00:00,Denmark,Denmark,DK,136.61,205.38,79.26,73.45,,false,
2023-02-08 10:00:00,Denmark,Denmark,DK,128.4,197.27,79.92,75.45,,false,
2023-02-08 11:00:00,Denmark,Denmark,DK,113.17,178.11,82.65,77.38,,false,
2023-02-08 12:00:00,Denmark,Denmark,DK,102.95,164.97,84.5,78.56,,false,
2023-02-08 13:00:00,Denmark,Denmark,DK,99.31,161.01,84.81,79.37,,false,
2023-02-08 14:00:00,Denmark,Denmark,DK,99.24,159.92,84.9,78.88,,false,
2023-02-08 15:00:00,Denmark,Denmark,DK,108.13,168.42,83.92,76.93,,false,
2023-02-08 16:00:00,Denmark,Denmark,DK,105.58,166.0,84.25,78.26,,false,
2023-02-08 17:00:00,Denmark,Denmark,DK,91.66,150.91,86.1,81.22,,false,
2023-02-08 18:00:00,Denmark,Denmark,DK,96.54,156.96,85.38,82.08,,false,
2023-02-08 19:00:00,Denmark,Denmark,DK,84.45,135.75,88.32,85.02,,false,
2023-02-08 20:00:00,Denmark,Denmark,DK,90.09,142.69,88.04,85.02,,false,
2023-02-08 21:00:00,Denmark,Denmark,DK,67.12,116.19,90.92,87.99,,false,
2023-02-08 22:00:00,Denmark,Denmark,DK,59.85,104.97,91.93,88.22,,false,
2023-02-08 23:00:00,Denmark,Denmark,DK,56.58,99.18,92.35,88.28,,false,
2023-02-09 00:00:00,Denmark,Denmark,DK,56.89,97.27,92.43,88.09,,false,
2023-02-09 01:00:00,Denmark,Denmark,DK,53.75,89.54,92.72,87.75,,false,
2023-02-09 02:00:00,Denmark,Denmark,DK,56.5,94.73,92.17,87.92,,false,
2023-02-09 03:00:00,Denmark,Denmark,DK,56.8,98.48,92.34,88.21,,false,
2023-02-09 04:00:00,Denmark,Denmark,DK,57.02,101.45,92.21,88.43,,false,
2023-02-09 05:00:00,Denmark,Denmark,DK,59.6,104.41,91.2,87.15,,false,
2023-02-09 06:00:00,Denmark,Denmark,DK,64.04,111.29,90.7,86.49,,false,
2023-02-09 07:00:00,Denmark,Denmark,DK,75.98,121.17,89.38,83.5,,false,
2023-02-09 08:00:00,Denmark,Denmark,DK,77.43,124.48,89.19,82.52,,false,
2023-02-09 09:00:00,Denmark,Denmark,DK,71.6,118.67,89.92,83.54,,false,
2023-02-09 10:00:00,Denmark,Denmark,DK,72.55,120.99,89.89,84.49,,false,
2023-02-09 11:00:00,Denmark,Denmark,DK,71.24,119.9,90.06,85.95,,false,
2023-02-09 12:00:00,Denmark,Denmark,DK,71.53,118.84,90.35,86.29,,false,
2023-02-09 13:00:00,Denmark,Denmark,DK,64.1,113.57,90.95,87.01,,false,
2023-02-09 14:00:00,Denmark,Denmark,DK,59.09,105.3,91.93,87.73,,false,
2023-02-09 15:00:00,Denmark,Denmark,DK,78.96,125.14,89.75,85.84,,false,
2023-02-09 16:00:00,Denmark,Denmark,DK,72.29,118.2,90.38,86.64,,false,
2023-02-09 17:00:00,Denmark,Denmark,DK,63.34,111.34,91.33,87.47,,false,
2023-02-09 18:00:00,Denmark,Denmark,DK,68.12,116.36,90.67,87.55,,false,
2023-02-09 19:00:00,Denmark,Denmark,DK,67.88,112.2,90.71,88.03,,false,
2023-02-09 20:00:00,Denmark,Denmark,DK,67.89,110.32,90.93,88.01,,false,
2023-02-09 21:00:00,Denmark,Denmark,DK,68.3,111.05,90.9,88.07,,false,
2023-02-09 22:00:00,Denmark,Denmark,DK,71.95,115.69,90.43,87.8,,false,
2023-02-09 23:00:00,Denmark,Denmark,DK,72.37,116.1,90.41,87.93,,false,
2023-02-10 00:00:00,Denmark,Denmark,DK,85.98,133.66,88.64,87.74,,false,
2023-02-10 01:00:00,Denmark,Denmark,DK,99.4,150.72,86.72,86.58,,false,
2023-02-10 02:00:00,Denmark,Denmark,DK,98.82,151.5,85.92,85.11,,false,
2023-02-10 03:00:00,Denmark,Denmark,DK,88.27,137.45,87.51,84.01,,false,
2023-02-10 04:00:00,Denmark,Denmark,DK,80.01,127.69,88.95,83.84,,false,
2023-02-10 05:00:00,Denmark,Denmark,DK,89.95,139.08,87.65,81.71,,false,
2023-02-10 06:00:00,Denmark,Denmark,DK,107.73,158.42,85.4,80.02,,false,
2023-02-10 07:00:00,Denmark,Denmark,DK,123.67,176.4,83.29,77.93,,false,
2023-02-10 08:00:00,Denmark,Denmark,DK,105.06,155.74,85.28,79.1,,false,
2023-02-10 09:00:00,Denmark,Denmark,DK,87.35,136.53,87.81,80.34,,false,
2023-02-10 10:00:00,Denmark,Denmark,DK,97.8,149.43,86.31,80.62,,false,
2023-02-10 11:00:00,Denmark,Denmark,DK,95.27,146.04,86.79,82.84,,false,
2023-02-10 12:00:00,Denmark,Denmark,DK,91.56,140.68,87.78,83.8,,false,
2023-02-10 13:00:00,Denmark,Denmark,DK,81.15,131.61,89.07,84.87,,false,
2023-02-10 14:00:00,Denmark,Denmark,DK,76.7,129.02,89.55,86.74,,false,
2023-02-10 15:00:00,Denmark,Denmark,DK,74.75,124.75,89.97,87.78,,false,
2023-02-10 16:00:00,Denmark,Denmark,DK,77.81,127.57,89.65,87.93,,false,
2023-02-10 17:00:00,Denmark,Denmark,DK,64.47,111.2,91.24,88.8,,false,
2023-02-10 18:00:00,Denmark,Denmark,DK,66.49,108.13,91.06,88.97,,false,
2023-02-10 19:00:00,Denmark,Denmark,DK,73.48,113.91,90.18,88.18,,false,
2023-02-10 20:00:00,Denmark,Denmark,DK,68.35,110.61,90.55,89.02,,false,
2023-02-10 21:00:00,Denmark,Denmark,DK,67.87,108.71,90.54,89.06,,false,
2023-02-10 22:00:00,Denmark,Denmark,DK,69.64,110.31,90.2,88.88,,false,
2023-02-10 23:00:00,Denmark,Denmark,DK,80.9,122.02,88.88,87.82,,false,
2023-02-11 00:00:00,Denmark,Denmark,DK,75.96,115.71,89.43,88.22,,false,
2023-02-11 01:00:00,Denmark,Denmark,DK,69.7,108.67,90.18,89.28,,false,
2023-02-11 02:00:00,Denmark,Denmark,DK,75.24,116.45,89.57,88.61,,false,
2023-02-11 03:00:00,Denmark,Denmark,DK,75.68,118.28,89.91,88.93,,false,
2023-02-11 04:00:00,Denmark,Denmark,DK,67.37,109.06,91.05,90.25,,false,
2023-02-11 05:00:00,Denmark,Denmark,DK,71.8,114.18,90.44,89.58,,false,
2023-02-11 06:00:00,Denmark,Denmark,DK,69.2,110.43,90.78,89.28,,false,
2023-02-11 07:00:00,Denmark,Denmark,DK,70.05,112.11,90.66,88.8,,false,
2023-02-11 08:00:00,Denmark,Denmark,DK,63.03,103.52,91.41,89.75,,false,
2023-02-11 09:00:00,Denmark,Denmark,DK,60.88,108.43,91.55,90.48,,false,
2023-02-11 10:00:00,Denmark,Denmark,DK,57.43,102.37,92.06,91.34,,false,
2023-02-11 11:00:00,Denmark,Denmark,DK,61.19,106.82,91.7,90.93,,false,
2023-02-11 12:00:00,Denmark,Denmark,DK,65.55,115.82,91.07,90.47,,false,
2023-02-11 13:00:00,Denmark,Denmark,DK,70.86,125.19,90.05,89.34,,false,
2023-02-11 14:00:00,Denmark,Denmark,DK,102.25,162.77,85.94,84.35,,false,
2023-02-11 15:00:00,Denmark,Denmark,DK,118.23,183.28,83.49,80.45,,false,
2023-02-11 16:00:00,Denmark,Denmark,DK,101.24,160.82,85.08,79.26,,false,
2023-02-11 17:00:00,Denmark,Denmark,DK,100.92,149.78,85.21,77.49,,false,
2023-02-11 18:00:00,Denmark,Denmark,DK,93.31,141.7,86.05,79.13,,false,
2023-02-11 19:00:00,Denmark,Denmark,DK,105.27,160.05,84.07,77.69,,false,
2023-02-11 20:00:00,Denmark,Denmark,DK,101.12,159.07,84.79,75.25,,false,
2023-02-11 21:00:00,Denmark,Denmark,DK,110.28,174.55,83.73,72.48,,false,
2023-02-11 22:00:00,Denmark,Denmark,DK,94.75,155.51,86.06,74.86,,false,
2023-02-11 23:00:00,Denmark,Denmark,DK,108.1,175.7,84.6,74.13,,false,
2023-02-12 00:00:00,Denmark,Denmark,DK,105.75,169.53,85.02,74.03,,false,
2023-02-12 01:00:00,Denmark,Denmark,DK,102.44,163.83,85.46,74.97,,false,
2023-02-12 02:00:00,Denmark,Denmark,DK,93.8,156.4,86.6,76.12,,false,
2023-02-12 03:00:00,Denmark,Denmark,DK,92.88,154.74,86.74,76.91,,false,
2023-02-12 04:00:00,Denmark,Denmark,DK,98.25,159.01,86.18,76.03,,false,
2023-02-12 05:00:00,Denmark,Denmark,DK,87.51,149.04,87.29,77.33,,false,
2023-02-12 06:00:00,Denmark,Denmark,DK,90.07,151.21,87.02,77.51,,false,
2023-02-12 07:00:00,Denmark,Denmark,DK,110.25,172.92,84.68,74.74,,false,
2023-02-12 08:00:00,Denmark,Denmark,DK,105.68,168.81,85.23,75.82,,false,
2023-02-12 09:00:00,Denmark,Denmark,DK,88.82,151.43,87.24,79.0,,false,
2023-02-12 10:00:00,Denmark,Denmark,DK,82.98,141.98,88.09,80.48,,false,
2023-02-12 11:00:00,Denmark,Denmark,DK,68.24,122.93,90.09,82.67,,false,
2023-02-12 12:00:00,Denmark,Denmark,DK,69.47,116.13,90.07,81.39,,false,
2023-02-12 13:00:00,Denmark,Denmark,DK,73.98,119.89,89.45,80.39,,false,
2023-02-12 14:00:00,Denmark,Denmark,DK,77.61,124.7,88.92,80.64,,false,
2023-02-12 15:00:00,Denmark,Denmark,DK,83.88,137.46,88.02,79.97,,false,
2023-02-12 16:00:00,Denmark,Denmark,DK,89.41,147.96,87.1,79.54,,false,
2023-02-12 17:00:00,Denmark,Denmark,DK,92.2,151.41,86.44,78.95,,false,
2023-02-12 18:00:00,Denmark,Denmark,DK,91.73,150.76,86.72,78.8,,false,
2023-02-12 19:00:00,Denmark,Denmark,DK,88.17,146.59,87.34,79.22,,false,
2023-02-12 20:00:00,Denmark,Denmark,DK,77.91,133.11,88.59,79.46,,false,
2023-02-12 21:00:00,Denmark,Denmark,DK,67.0,120.18,89.85,80.97,,false,
2023-02-12 22:00:00,Denmark,Denmark,DK,75.34,127.93,88.91,80.27,,false,
2023-02-12 23:00:00,Denmark,Denmark,DK,73.44,120.76,89.68,80.59,,false,
2023-02-13 00:00:00,Denmark,Denmark,DK,74.42,120.78,89.71,80.33,,false,
2023-02-13 01:00:00,Denmark,Denmark,DK,76.26,123.6,89.47,80.34,,false,
2023-02-13 02:00:00,Denmark,Denmark,DK,70.53,118.53,90.17,81.27,,false,
2023-02-13 03:00:00,Denmark,Denmark,DK,75.6,123.67,89.59,81.18,,false,
2023-02-13 04:00:00,Denmark,Denmark,DK,77.57,126.42,89.41,81.52,,false,
2023-02-13 05:00:00,Denmark,Denmark,DK,99.55,155.38,86.08,78.92,,false,
2023-02-13 06:00:00,Denmark,Denmark,DK,111.29,171.74,84.12,76.97,,false,
2023-02-13 07:00:00,Denmark,Denmark,DK,117.83,179.28,83.46,76.39,,false,
2023-02-13 08:00:00,Denmark,Denmark,DK,110.58,173.23,84.15,77.32,,false,
2023-02-13 09:00:00,Denmark,Denmark,DK,102.31,163.75,85.08,78.14,,false,
2023-02-13 10:00:00,Denmark,Denmark,DK,96.83,153.66,86.34,79.27,,false,
2023-02-13 11:00:00,Denmark,Denmark,DK,92.82,146.36,86.89,79.46,,false,
2023-02-13 12:00:00,Denmark,Denmark,DK,92.27,145.41,86.74,79.05,,false,
2023-02-13 13:00:00,Denmark,Denmark,DK,103.74,161.48,84.82,77.25,,false,
2023-02-13 14:00:00,Denmark,Denmark,DK,115.52,174.98,82.43,74.5,,false,
2023-02-13 15:00:00,Denmark,Denmark,DK,142.4,207.69,78.11,69.4,,false,
2023-02-13 16:00:00,Denmark,Denmark,DK,155.7,228.8,75.1,67.0,,false,
2023-02-13 17:00:00,Denmark,Denmark,DK,162.18,237.94,73.85,65.34,,false,
2023-02-13 18:00:00,Denmark,Denmark,DK,159.29,237.58,74.62,64.8,,false,
2023-02-13 19:00:00,Denmark,Denmark,DK,166.35,245.67,73.4,63.08,,false,
2023-02-13 20:00:00,Denmark,Denmark,DK,174.32,255.85,72.14,61.69,,false,
2023-02-13 21:00:00,Denmark,Denmark,DK,177.46,257.99,71.73,61.16,,false,
2023-02-13 22:00:00,Denmark,Denmark,DK,175.99,255.54,72.39,60.96,,false,
2023-02-13 23:00:00,Denmark,Denmark,DK,146.54,225.38,78.78,66.34,,false,
2023-02-14 00:00:00,Denmark,Denmark,DK,149.91,231.05,78.53,65.33,,false,
2023-02-14 01:00:00,Denmark,Denmark,DK,155.52,238.75,76.99,64.19,,false,
2023-02-14 02:00:00,Denmark,Denmark,DK,156.15,240.86,76.85,64.49,,false,
2023-02-14 03:00:00,Denmark,Denmark,DK,146.63,230.1,79.25,67.31,,false,
2023-02-14 04:00:00,Denmark,Denmark,DK,158.84,243.15,77.12,66.16,,false,
2023-02-14 05:00:00,Denmark,Denmark,DK,181.02,268.92,71.54,61.87,,false,
2023-02-14 06:00:00,Denmark,Denmark,DK,196.53,288.14,69.88,60.53,,false,
2023-02-14 07:00:00,Denmark,Denmark,DK,195.11,285.82,70.37,60.52,,false,
2023-02-14 08:00:00,Denmark,Denmark,DK,192.22,281.57,70.24,60.21,,false,
2023-02-14 09:00:00,Denmark,Denmark,DK,174.18,258.3,72.5,62.8,,false,
2023-02-14 10:00:00,Denmark,Denmark,DK,160.33,242.36,74.35,64.21,,false,
2023-02-14 11:00:00,Denmark,Denmark,DK,157.05,237.21,75.2,65.07,,false,
2023-02-14 12:00:00,Denmark,Denmark,DK,164.37,244.3,73.87,63.91,,false,
2023-02-14 13:00:00,Denmark,Denmark,DK,162.03,242.48,74.25,64.27,,false,
2023-02-14 14:00:00,Denmark,Denmark,DK,166.71,246.88,73.92,64.0,,false,
2023-02-14 15:00:00,Denmark,Denmark,DK,169.21,252.65,73.17,63.29,,false,
2023-02-14 16:00:00,Denmark,Denmark,DK,166.81,251.9,73.04,63.06,,false,
2023-02-14 17:00:00,Denmark,Denmark,DK,172.06,258.5,72.67,63.24,,false,
2023-02-14 18:00:00,Denmark,Denmark,DK,156.35,241.09,76.11,66.46,,false,
2023-02-14 19:00:00,Denmark,Denmark,DK,156.0,241.44,76.3,65.99,,false,
2023-02-14 20:00:00,Denmark,Denmark,DK,159.32,243.57,75.68,65.24,,false,
2023-02-14 21:00:00,Denmark,Denmark,DK,162.11,244.75,76.07,65.24,,false,
2023-02-14 22:00:00,Denmark,Denmark,DK,160.45,241.39,75.78,64.54,,false,
2023-02-14 23:00:00,Denmark,Denmark,DK,165.21,245.61,75.04,64.13,,false,
2023-02-15 00:00:00,Denmark,Denmark,DK,147.76,225.65,79.23,67.87,,false,
2023-02-15 01:00:00,Denmark,Denmark,DK,144.37,221.96,79.74,68.09,,false,
2023-02-15 02:00:00,Denmark,Denmark,DK,150.21,229.07,78.92,67.74,,false,
2023-02-15 03:00:00,Denmark,Denmark,DK,173.13,255.54,73.83,62.96,,false,
2023-02-15 04:00:00,Denmark,Denmark,DK,176.25,260.27,73.11,62.49,,false,
2023-02-15 05:00:00,Denmark,Denmark,DK,177.48,264.46,71.48,61.67,,false,
2023-02-15 06:00:00,Denmark,Denmark,DK,184.33,273.19,71.39,63.05,,false,
2023-02-15 07:00:00,Denmark,Denmark,DK,176.6,264.39,72.51,64.23,,false,
2023-02-15 08:00:00,Denmark,Denmark,DK,171.5,255.58,72.21,63.6,,false,
2023-02-15 09:00:00,Denmark,Denmark,DK,161.95,244.19,73.95,65.83,,false,
2023-02-15 10:00:00,Denmark,Denmark,DK,150.01,227.86,76.13,67.43,,false,
2023-02-15 11:00:00,Denmark,Denmark,DK,150.91,231.77,75.65,67.47,entsoe.eu,false,
2023-02-15 12:00:00,Denmark,Denmark,DK,154.6,239.05,75.18,67.78,entsoe.eu,false,
2023-02-15 13:00:00,Denmark,Denmark,DK,148.17,229.21,76.57,68.52,entsoe.eu,false,
2023-02-15 14:00:00,Denmark,Denmark,DK,148.42,225.96,76.95,67.67,entsoe.eu,false,
2023-02-15 15:00:00,Denmark,Denmark,DK,152.68,229.96,76.07,67.01,entsoe.eu,false,
2023-02-15 16:00:00,Denmark,Denmark,DK,157.69,237.22,74.69,66.24,entsoe.eu,false,
2023-02-15 17:00:00,Denmark,Denmark,DK,155.01,234.29,74.95,67.59,entsoe.eu,false,
2023-02-15 18:00:00,Denmark,Denmark,DK,136.78,210.75,77.4,69.95,entsoe.eu,false,
2023-02-15 19:00:00,Denmark,Denmark,DK,112.2,180.01,82.38,73.04,entsoe.eu,false,
2023-02-15 20:00:00,Denmark,Denmark,DK,102.58,167.7,84.72,75.61,entsoe.eu,false,
2023-02-15 21:00:00,Denmark,Denmark,DK,101.94,165.89,85.85,76.32,entsoe.eu,false,
2023-02-15 22:00:00,Denmark,Denmark,DK,94.85,158.83,86.71,77.08,entsoe.eu,false,
2023-02-15 23:00:00,Denmark,Denmark,DK,96.21,157.49,86.45,76.87,entsoe.eu,false,
2023-02-16 00:00:00,Denmark,Denmark,DK,98.78,159.14,86.06,74.86,entsoe.eu,false,
2023-02-16 01:00:00,Denmark,Denmark,DK,98.79,155.83,86.3,74.81,entsoe.eu,false,
2023-02-16 02:00:00,Denmark,Denmark,DK,92.71,149.22,87.14,74.89,entsoe.eu,false,
2023-02-16 03:00:00,Denmark,Denmark,DK,99.74,162.63,86.18,74.46,entsoe.eu,false,
2023-02-16 04:00:00,Denmark,Denmark,DK,113.67,182.01,84.03,73.22,entsoe.eu,false,
2023-02-16 05:00:00,Denmark,Denmark,DK,132.78,207.36,80.15,71.89,entsoe.eu,false,
2023-02-16 06:00:00,Denmark,Denmark,DK,133.05,208.07,79.47,71.29,entsoe.eu,false,
2023-02-16 07:00:00,Denmark,Denmark,DK,138.2,214.69,78.56,70.61,entsoe.eu,false,
2023-02-16 08:00:00,Denmark,Denmark,DK,134.28,209.69,79.19,70.58,entsoe.eu,false,
2023-02-16 09:00:00,Denmark,Denmark,DK,125.65,197.88,80.63,71.63,entsoe.eu,false,
2023-02-16 10:00:00,Denmark,Denmark,DK,120.73,190.81,81.4,72.58,entsoe.eu,false,
2023-02-16 11:00:00,Denmark,Denmark,DK,117.64,187.51,82.17,73.48,entsoe.eu,false,
2023-02-16 12:00:00,Denmark,Denmark,DK,117.09,187.95,82.2,73.93,entsoe.eu,false,
2023-02-16 13:00:00,Denmark,Denmark,DK,110.22,180.85,82.42,74.43,entsoe.eu,false,
2023-02-16 14:00:00,Denmark,Denmark,DK,109.12,177.89,81.85,73.34,entsoe.eu,false,
2023-02-16 15:00:00,Denmark,Denmark,DK,125.45,198.02,79.61,72.01,entsoe.eu,false,
2023-02-16 16:00:00,Denmark,Denmark,DK,141.37,220.17,76.57,71.03,entsoe.eu,false,
2023-02-16 17:00:00,Denmark,Denmark,DK,130.67,207.19,78.17,71.39,entsoe.eu,false,
2023-02-16 18:00:00,Denmark,Denmark,DK,111.37,185.1,82.32,75.05,entsoe.eu,false,
2023-02-16 19:00:00,Denmark,Denmark,DK,104.87,175.5,83.62,75.78,entsoe.eu,false,
2023-02-16 20:00:00,Denmark,Denmark,DK,97.83,165.53,85.13,76.21,entsoe.eu,false,
2023-02-16 21:00:00,Denmark,Denmark,DK,79.61,144.15,87.7,78.3,entsoe.eu,false,
2023-02-16 22:00:00,Denmark,Denmark,DK,76.74,130.65,88.26,77.84,entsoe.eu,false,
2023-02-16 23:00:00,Denmark,Denmark,DK,80.5,130.6,88.77,77.91,entsoe.eu,false,
2023-02-17 00:00:00,Denmark,Denmark,DK,76.35,125.74,89.27,78.56,entsoe.eu,false,
2023-02-17 01:00:00,Denmark,Denmark,DK,75.21,122.99,89.56,79.72,entsoe.eu,false,
2023-02-17 02:00:00,Denmark,Denmark,DK,82.03,129.95,88.78,81.12,entsoe.eu,false,
2023-02-17 03:00:00,Denmark,Denmark,DK,81.76,130.18,88.83,82.05,entsoe.eu,false,
2023-02-17 04:00:00,Denmark,Denmark,DK,89.73,139.01,87.79,83.09,entsoe.eu,false,
2023-02-17 05:00:00,Denmark,Denmark,DK,93.38,142.55,87.14,83.25,entsoe.eu,false,
2023-02-17 06:00:00,Denmark,Denmark,DK,89.39,138.12,87.38,86.64,entsoe.eu,false,
2023-02-17 07:00:00,Denmark,Denmark,DK,96.19,145.01,86.99,86.34,entsoe.eu,false,
2023-02-17 08:00:00,Denmark,Denmark,DK,86.75,133.74,88.35,87.82,entsoe.eu,false,
2023-02-17 09:00:00,Denmark,Denmark,DK,70.69,118.3,90.15,89.24,entsoe.eu,false,
2023-02-17 10:00:00,Denmark,Denmark,DK,74.93,116.08,90.02,88.65,entsoe.eu,false,
2023-02-17 11:00:00,Denmark,Denmark,DK,76.38,118.34,90.08,89.51,entsoe.eu,false,
2023-02-17 12:00:00,Denmark,Denmark,DK,76.43,121.19,90.03,89.43,entsoe.eu,false,
2023-02-17 13:00:00,Denmark,Denmark,DK,75.1,119.79,90.16,89.46,entsoe.eu,false,
2023-02-17 14:00:00,Denmark,Denmark,DK,80.7,122.88,89.33,88.69,entsoe.eu,false,
2023-02-17 15:00:00,Denmark,Denmark,DK,74.16,118.51,90.09,88.33,entsoe.eu,false,
2023-02-17 16:00:00,Denmark,Denmark,DK,76.58,122.84,89.73,86.86,entsoe.eu,false,
2023-02-17 17:00:00,Denmark,Denmark,DK,79.24,131.11,89.46,85.3,entsoe.eu,false,
2023-02-17 18:00:00,Denmark,Denmark,DK,92.97,142.53,87.74,84.13,entsoe.eu,false,
2023-02-17 19:00:00,Denmark,Denmark,DK,111.53,162.15,85.69,83.79,entsoe.eu,false,
2023-02-17 20:00:00,Denmark,Denmark,DK,111.4,163.35,85.86,84.65,entsoe.eu,false,
2023-02-17 21:00:00,Denmark,Denmark,DK,105.74,157.4,86.63,85.46,entsoe.eu,false,
2023-02-17 22:00:00,Denmark,Denmark,DK,104.18,153.52,86.95,85.71,entsoe.eu,false,
2023-02-17 23:00:00,Denmark,Denmark,DK,71.66,111.79,90.49,87.66,entsoe.eu,false,
2023-02-18 00:00:00,Denmark,Denmark,DK,52.9,88.72,92.85,88.44,entsoe.eu,false,
2023-02-18 01:00:00,Denmark,Denmark,DK,45.64,78.96,93.54,89.59,entsoe.eu,false,
2023-02-18 02:00:00,Denmark,Denmark,DK,42.09,75.27,93.84,90.08,entsoe.eu,false,
2023-02-18 03:00:00,Denmark,Denmark,DK,44.73,78.81,93.48,90.77,entsoe.eu,false,
2023-02-18 04:00:00,Denmark,Denmark,DK,51.96,88.38,92.55,90.05,entsoe.eu,false,
2023-02-18 05:00:00,Denmark,Denmark,DK,62.31,103.23,90.99,89.64,entsoe.eu,false,
2023-02-18 06:00:00,Denmark,Denmark,DK,69.47,114.4,89.41,88.03,entsoe.eu,false,
